title,brand,price,rating,votes,sales_last_month,image_url,url,has_reviews,category,rank,scraped_at
CGV HEL DOLFIN L Casque TV sans Fil avec Assistant auditif spécial sénior - Noir,CGV,126.61,4.0,450.0,,https://m.media-amazon.com/images/I/61792Y5RhWL._AC_UL320_.jpg,https://www.amazon.fr/Dolfin-S%C3%A9nior-Casque-St%C3%A9r%C3%A9o-sp%C3%A9cial/dp/B07PQ8SBDY/ref=sr_1_168_mod_primary_new,True,Objets connectés,168,2025-06-24 15:18:38.000644
Polar Ignite2 Champagne/Gold S-L,Polar,154.9,4.1,627.0,,https://m.media-amazon.com/images/I/71rQTwAd72L._AC_UL320_.jpg,https://www.amazon.fr/Polar-Ignite2-Champagne-Gold-S-L/dp/B09132462N/ref=sr_1_169,True,Objets connectés,169,2025-06-24 15:18:42.338421
"WOLFANG Caméra Sport GA100 4K 30FPS, Caméscope WiFi de 20 MP, Caméra Étanche sous-Marine 40 m avec Double Microphone, télécommande, EIS Anti-Vibration, Batterie 2 x 1050 mAh, Divers Accessoires",WOLFANG,55.28,4.2,5479.0,,https://m.media-amazon.com/images/I/715WBUx37eL._AC_UL320_.jpg,https://www.amazon.fr/WOLFANG-GA100-sous-Marine-t%C3%A9l%C3%A9commande-Anti-Vibration/dp/B09HGZHXJT/ref=sr_1_170,True,Objets connectés,170,2025-06-24 15:18:42.338854
"XTU Camera Sport 4K 30FPS 20MP avec Carte SD 64Go, Caméra Étanche sous Marine avec Écran Tactile Double Affichage, Action Cam avec 2.4GHz WiFi Télécommande, EIS Stabilisation4.0, Kit d'Accessoire",XTU,109.99,4.4,444.0,,https://m.media-amazon.com/images/I/71ncRBFrNLL._AC_UL320_.jpg,https://www.amazon.fr/XTU-Affichage-T%C3%A9l%C3%A9commande-Stabilisation4-0-dAccessoire/dp/B0D452B91H/ref=sr_1_171,True,Objets connectés,171,2025-06-24 15:18:42.339267
"Xilecam Caméra Sport Double écran 1080P WiFi étanche, 4*Zoom Caméras Embarquées 40M avec 2 Batteries 1050 mAh et Accessoires Multifonctionnels Caméra Étanche (L300)",Xilecam,29.99,4.1,63.0,,https://m.media-amazon.com/images/I/51IapwunVBL._AC_UL320_.jpg,https://www.amazon.fr/Xilecam-Embarqu%C3%A9es-Accessoires-Multifonctionnels-L300/dp/B0F532RB88/ref=sr_1_172,True,Objets connectés,172,2025-06-24 15:18:42.339651
"Insta360 Ace Pro 2 Pack Double Batterie - Caméra d'action étanche 8K co-conçue avec Leica, capteur 1/1,3"", Double Puce d'IA, qualité en Basse lumière, Audio avancé, écran Rabattable, édition IA, Moto",Insta360,469.99,4.5,439.0,,https://m.media-amazon.com/images/I/61v1GeFItkL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Ace-Pack-Double-Batterie/dp/B0DJW2QF43/ref=sr_1_173,True,Objets connectés,173,2025-06-24 15:18:42.340049
"bayehngs Mini caméra d'action avec pouce, petite caméra portable, caméra de vlogging portable, caméscope POV mains libres pour casque pour vélo, moto (ensemble simple avec carte 64 Go)",bayehngs,69.64,5.0,4.0,,https://m.media-amazon.com/images/I/61lsQBfVCnL._AC_UL320_.jpg,https://www.amazon.fr/bayehngs-portable-vlogging-cam%C3%A9scope-ensemble/dp/B0F79RZB8P/ref=sr_1_174,True,Objets connectés,174,2025-06-24 15:18:42.340450
"SJCAM C300 Caméra Sport 4K30FPS 20 MP, Double Écran 2,4 G/5 G WiFi Caméra Étanche sous-Marine 30M EIS Anti-Vibration avec 2 Batterie 2800 + 1000 mAh Kit d'Accessoires",SJCAM,159.97,3.8,449.0,,https://m.media-amazon.com/images/I/61CX+NRnB7L._AC_UL320_.jpg,https://www.amazon.fr/SJCAM-C300-sous-Marine-Anti-Vibration-dAccessoires/dp/B0C6ZTZV3P/ref=sr_1_175,True,Objets connectés,175,2025-06-24 15:18:42.340850
"MONODEAL Casque Conduction Osseuse Natation, Ecouteur Waterproof Natation Bluetooth 5.4 IP68 MP3 Etanche Natation 32GB,Ecouteurs sans Fil Sport Ecouteur Piscine, Natation,Surf, la Course Pied",MONODEAL,69.99,4.5,530.0,,https://m.media-amazon.com/images/I/71wGk0d2NiL._AC_UL320_.jpg,https://www.amazon.fr/MONODEAL-Conduction-Waterproof-Bluetooth-Ecouteurs/dp/B0D1XVY468/ref=sr_1_176,True,Objets connectés,176,2025-06-24 15:18:42.341241
"Mibro GS Pro2 Montre GPS Multisport Connectée Homme Femme, Écran AMOLED 1,43"", Appels Bluetooth, Podomètre, Moniteur de Fréquence Cardiaque, SpO2, Padel, Natation, Cyclisme, Running (Gris Foncé)",Mibro,139.99,,,,https://m.media-amazon.com/images/I/71EYyrVvKoL._AC_UL320_.jpg,https://www.amazon.fr/Mibro-GS-Pro2-Multisport-Connect%C3%A9e/dp/B0F9PHLR2D/ref=sr_1_177,False,Objets connectés,177,2025-06-24 15:18:42.342441
"Insta360 GO 3S 64 Go Mini caméra portable 4K mains libres, stabilisation partout, batterie 140 min, étanche à 10 m, traitement IA, Apple Find My, noir, pour vlog, voyage, extérieur",Insta360,399.99,,,,https://m.media-amazon.com/images/I/71ti3cYFEwL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-portable-stabilisation-traitement-ext%C3%A9rieur/dp/B0F32BQ7L3/ref=sr_1_178,False,Objets connectés,178,2025-06-24 15:18:42.343041
"Insta360 X4 Pack Standard - Caméra d'action 360° 8K étanche, vidéo Grand Angle 4K, Effet de Perche à Selfie Invisible, protège-objectifs Amovibles, 135 Min d'autonomie, édition IA, stabilisation",Insta360,475.99,4.5,917.0,,https://m.media-amazon.com/images/I/61rir1x7EyL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Pack-Standard-prot%C3%A8ge-objectifs-stabilisation/dp/B0DBQBMQH2/ref=sr_1_179,True,Objets connectés,179,2025-06-24 15:18:42.343426
"Echo Dot (5e génération) | Bleu marine + Tapo L530EA ampoule connectée LED (E27), Fonctionne avec Alexa - Kit de démarrage Maison connectée",Echo,69.99,4.3,9.0,,https://m.media-amazon.com/images/I/61qa6x2q31L._AC_UL320_.jpg,https://www.amazon.fr/g%C3%A9n%C3%A9ration-marine-ampoule-connect%C3%A9e-Fonctionne/dp/B0DXQB66FY/ref=sr_1_180,True,Objets connectés,180,2025-06-24 15:18:42.343891
"GoPro HERO12 Black Creator Edition - Comprend Volta (poignée de Batterie, trépied, télécommande), Media Mod, Light Mod, Batterie Enduro et étui de Transport",GoPro,489.0,4.6,4780.0,,https://m.media-amazon.com/images/I/71P8GazOWBL._AC_UL320_.jpg,https://www.amazon.fr/GoPro-HERO12-Black-Creator-t%C3%A9l%C3%A9commande/dp/B0CF7FN7CP/ref=sr_1_181,True,Objets connectés,181,2025-06-24 15:18:42.344423
Jabra B2B Speak 410 Haut Parleur – Enceinte Portable certifiée Unified Communications avec USB – Connectivité Plug-and-Play avec Les Ordinateurs Noir,Jabra,,4.7,10752.0,,https://m.media-amazon.com/images/I/61ObsNSTJxL._AC_UL320_.jpg,https://www.amazon.fr/Jabra-Speak-Speaker-Phone-Plug/dp/B004MOWGZ2/ref=sr_1_182,True,Objets connectés,182,2025-06-24 15:18:42.345130
"TONEMAC N8 Écouteurs sans Fil, Tour de Cou magnétique, 40 Heures d'autonomie, Basses Profondes améliorées, écouteurs IPX6 Bluetooth 5.3 pour téléphone, Musique, Sport",TONEMAC,24.99,4.2,231.0,50.0,https://m.media-amazon.com/images/I/51GCyvkshGL._AC_UL320_.jpg,https://www.amazon.fr/TONEMAC-N8-magn%C3%A9tique-dautonomie-am%C3%A9lior%C3%A9es/dp/B0DJNV9CBP/ref=sr_1_183,True,Objets connectés,183,2025-06-24 15:18:42.345839
"DOQAUS Casque Bluetooth sans Fil, Casque 90 Heure de Lecture, Casque Bluetooth 3 EQ Modes, Casque Audio avec Microphone Intégré, Casque sans Fil pour Cours en Ligne/téléphone/tablettes/pc",DOQAUS,37.99,4.4,6031.0,,https://m.media-amazon.com/images/I/61Tyn0vlpEL._AC_UL320_.jpg,https://www.amazon.fr/DOQAUS-Bluetooth-Prot%C3%A8ge-Oreille-Microphone-int%C3%A9gr%C3%A9%EF%BC%86mode/dp/B07T9KJMCG/ref=sr_1_184,True,Objets connectés,184,2025-06-24 15:18:42.346484
"Pudet Luo Lunette Camera, WiFi 4K & Grand Angle 120° Action Cam, Objectifs Polarisés & Batterie 100 Minutes & Mode DV Lunettes Camera pour Le Sport et L'Aventure",Pudet,119.98,4.4,25.0,,https://m.media-amazon.com/images/I/61I+PNSyN5L._AC_UL320_.jpg,https://www.amazon.fr/Pudet-Luo-Objectifs-Polaris%C3%A9s-LAventure/dp/B0DQ7Y84GC/ref=sr_1_185,True,Objets connectés,185,2025-06-24 15:18:42.346898
"Fenton FT10LED Enceinte Sono Portable LEDs Bluetooth avec Batterie Intégrée - 450 Watts, Modes Lumineux, 10 Pouces, Télécommande, Une Enceinte Transportable Idéale pour Animer Vos Soirées",Fenton,129.9,3.9,482.0,,https://m.media-amazon.com/images/I/71sadVf+KJL._AC_UL320_.jpg,https://www.amazon.fr/FT10LED-Enceinte-Sono-Portable-Batterie/dp/B07B4P4551/ref=sr_1_186,True,Objets connectés,186,2025-06-24 15:18:42.347292
"PowerLocus Casque Bluetooth Enfant, P2 Casque Audio pour Enfants avec Volume limité à 85db, Écouteurs sans Fil et Filaires, Casque Pliable et Réglable, Confortable, avec Micro intégré, Micro SD Slot",PowerLocus,26.99,4.5,7597.0,50.0,https://m.media-amazon.com/images/I/61tZd14w7WL._AC_UL320_.jpg,https://www.amazon.fr/Bluetooth-PowerLocus-%C3%89couteurs-Filaires-Confortable/dp/B096CVMNCP/ref=sr_1_187,True,Objets connectés,187,2025-06-24 15:18:42.347911
"Casque sans fil pour TV, Casque Supra-Auriculaire Bluetooth 5.3 avec Fonction Radio RM, Casque TV Sans Fil Léger pour Personnes âGées, 30 Heures de Lecture, port Confortable Sans délai Audio, Noir",Casque,35.99,3.8,34.0,,https://m.media-amazon.com/images/I/61S2iY+WbIL._AC_UL320_.jpg,https://www.amazon.fr/Casque-sans-Supra-Auriculaire-Fil-Confortable/dp/B0DNVTQTR9/ref=sr_1_188,True,Objets connectés,188,2025-06-24 15:18:42.348241
"Ecouteurs Bluetooth 5.3 sans Fil,AOVOCE avec Écran LED 42H Durée Lecture Hi-FI Son Stéréo Réduction de Bruit ENC 4 Mic Contrôle Tactile IPX7 Étanche pour iOS Android blanc",Ecouteurs,21.99,4.4,4728.0,50.0,https://m.media-amazon.com/images/I/61hAQBSyfBL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-AOVOCE-R%C3%A9duction-Contr%C3%B4le/dp/B0CBJSLDDB/ref=sr_1_189,True,Objets connectés,189,2025-06-24 15:18:42.348883
Xilecam Caméra Sport à Double écran avec Carte Mémoire de 32 Go Action Cam Camera Moto avec Accessoires Camera sous Marine Caméras Embarquées,Xilecam,39.99,5.0,17.0,,https://m.media-amazon.com/images/I/71D40C6FEDL._AC_UL320_.jpg,https://www.amazon.fr/Xilecam-M%C3%A9moire-Accessoires-Cam%C3%A9ras-Embarqu%C3%A9es/dp/B0F4JQDQXP/ref=sr_1_190,True,Objets connectés,190,2025-06-24 15:18:42.349201
AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi Caméra d'action 170° Grand Angle Télécommande 2.4G Caméra Étanche 30M 2 Batteries Bleu,AKASO,69.99,4.2,13362.0,,https://m.media-amazon.com/images/I/71TPxbunvML._AC_UL320_.jpg,https://www.amazon.fr/AKASO-Waterproof-Camcorder-Mounting-Accessories/dp/B01LL0STGY/ref=sr_1_191,True,Objets connectés,191,2025-06-24 15:18:42.349488
Ecouteurs sans fil JBL Endurance Race Bluetooth avec réduction de bruit Noir,Ecouteurs,59.88,4.3,1830.0,50.0,https://m.media-amazon.com/images/I/41EjuafLdvL._AC_UL320_.jpg,https://www.amazon.fr/Ear-Koptelefoon-Endurance-Draadloze-JBLENDURACEBLK/dp/B09NNDR12P/ref=sr_1_192,True,Objets connectés,192,2025-06-24 15:18:42.349802
"Insta360 Ace Pro 2 Pack plongée - Caméra d'action étanche 8K co-conçue avec Leica, capteur 1/1,3"", Double Puce d'IA, qualité en Basse lumière, Audio avancé, écran Rabattable, édition IA Vlogs, Moto",Insta360,580.0,4.5,439.0,,https://m.media-amazon.com/images/I/615xPcqIVyL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Ace-Pro-Pack-plong%C3%A9e/dp/B0DKBV1NVF/ref=sr_1_193,True,Objets connectés,193,2025-06-24 15:18:46.607095
"PowerLocus Casque Bluetooth sans Fil, Casque Audio stéréo Pliable sans Fil et Filaire avec Micro intégré, Micro SD/TF, FM pour iPhone/Wiko/Samsung/iPad/PC (Noir/Rouge)",PowerLocus,29.99,4.4,56458.0,50.0,https://m.media-amazon.com/images/I/61AoRws1JBL._AC_UL320_.jpg,https://www.amazon.fr/PowerLocus-Bluetooth-Pliable-Filaire-int%C3%A9gr%C3%A9/dp/B07C5VW8D1/ref=sr_1_194,True,Objets connectés,194,2025-06-24 15:18:46.608034
"JBL Vibe Beam Écouteurs sans fil avec son JBL à basses profondes, Bluetooth 5.2, résistants à l'eau et à la poussière, appel mains libres avec VoiceAware, jusqu'à 32 heures d'autonomie, noir",JBL,62.24,4.3,16032.0,50.0,https://m.media-amazon.com/images/I/41+1Csr1pSL._AC_UL320_.jpg,https://www.amazon.fr/JBL-JBLVBEAMBLKAM-Vibe-Beam/dp/B0BQPNMXQV/ref=sr_1_195,True,Objets connectés,195,2025-06-24 15:18:46.608542
"IKT Ecouteurs Bluetooth sans Fil, Casque Bluetooth 5.3, 50 Heures Contrôle Tactile, 4 ENC Appel Réduction Antibruit Mic, Basses Profondes, Ajustement Confortable, IPX7 Étanche Casque(Bleu Clair) X08",IKT,23.98,4.5,16241.0,50.0,https://m.media-amazon.com/images/I/612p8fuujlL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-R%C3%A9duction-Ajustement-Confortable/dp/B0CQNG8RZ4/ref=sr_1_196,True,Objets connectés,196,2025-06-24 15:18:46.609344
"Soundcore by Anker A20i Ecouteurs Bluetooth sans Fil, Ecouteurs sans Fil, Bluetooth 5.3, EQ Ajustable, 28H de Lecture, étanchéité, 2 Microphones avec IA, Mode écouteur Unique, Design Portable(Noir)",Soundcore,21.79,4.4,8032.0,50.0,https://m.media-amazon.com/images/I/61VRAsF4ogL._AC_UL320_.jpg,https://www.amazon.fr/soundcore-%C3%89couteurs-Application-Personnalis%C3%A9-%C3%A9tanch%C3%A9it%C3%A9/dp/B0BTYBVR4S/ref=sr_1_197,True,Objets connectés,197,2025-06-24 15:18:46.609849
Terraillon Tensiomètre Bras Connecté Tension Artérielle et Rythme Cardiaque 2 Utilisateurs 60 Mémoires Bluetooth TensioSmart Blanc,Terraillon,75.84,4.0,83.0,,https://m.media-amazon.com/images/I/71IDsc0nY6L._AC_UL320_.jpg,https://www.amazon.fr/Terraillon-Tensiom%C3%A8tre-Art%C3%A9rielle-Utilisateurs-TensioSmart/dp/B01GFMYK1Q/ref=sr_1_198,True,Objets connectés,198,2025-06-24 15:18:46.610287
"SUUNTO Race Montre de Sport Homme Femme, Tracker d'Activités GPS Running, Bi-Band GNSS, Carte Hors Ligne, Écran Tactile AMOLED, Smartwatch Cardiofréquencemètre Podomètre Altimètre, Autonomie 26 Jours",SUUNTO,369.0,4.4,400.0,,https://m.media-amazon.com/images/I/61HYwT2l-ZL._AC_UL320_.jpg,https://www.amazon.fr/Connect%C3%A9e-dActivit%C3%A9s-Smartwatch-Intelligente-Cardiofr%C3%A9quencem%C3%A8tre/dp/B0CC312X97/ref=sr_1_199,True,Objets connectés,199,2025-06-24 15:18:46.610751
"Lankey Sound Casque Bluetooth sans Fil avec Réduction de Bruit Hybride Active - 100 Heures de Lecture - Casque sans Fil, Bluetooth 5.3, Hi-FI Audio, Léger & Pliable, Voyage/Travail/Domicile, Noir",Lankey,36.99,4.4,612.0,50.0,https://m.media-amazon.com/images/I/717FJfUTmnL._AC_UL320_.jpg,https://www.amazon.fr/Lankey-Sound-Bluetooth-R%C3%A9duction-Hybride/dp/B0DBQLRW2D/ref=sr_1_200,True,Objets connectés,200,2025-06-24 15:18:46.611436
"yobola Ecouteurs Bluetooth sans Fil, Ecouteur Bluetooth 5.1 Hi-FI Son Stéréo, Contrôle Tactile, Microphones Intégrés, 25 Heures Durée de Lecture, USB-C Charge Rapide, pour iOS et Android Telephone",yobola,25.99,4.1,185.0,50.0,https://m.media-amazon.com/images/I/61eM9AnHrtL._AC_UL320_.jpg,https://www.amazon.fr/yobola-Ecouteurs-Bluetooth-Microphones-Telephone/dp/B0DLGWJW45/ref=sr_1_201,True,Objets connectés,201,2025-06-24 15:18:46.612111
Casque Bluetooth sans Fil Enfant，riyo Casque Audio Enfant avec Lumières LED Bluetooth 5.0 Stéréo Ecouteurs Enfants Limite de Volume 94dB Réglable Pliable pour École/Voyage/PC/Tablet/Kindle,Casque,15.99,4.5,280.0,50.0,https://m.media-amazon.com/images/I/71Cc+AICnOL._AC_UL320_.jpg,https://www.amazon.fr/Bluetooth-Enfant%EF%BC%8Criyo-Lumi%C3%A8res-Ecouteurs-R%C3%A9glable/dp/B0CMVV4YWR/ref=sr_1_202,True,Objets connectés,202,2025-06-24 15:18:46.612657
Weenect Chien XS - Traceur GPS pour Chien | Mini Traceur GPS pour Chien en Temps réel | Etanche | Plus Petit modèle du marché | Fonctionne avec abonnement | Garantie à Vie,Weenect,,4.2,337.0,,https://m.media-amazon.com/images/I/71kQOCWXamL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chien-XS-Fonctionne-abonnement/dp/B0CHRSTX64/ref=sr_1_203,True,Objets connectés,203,2025-06-24 15:18:46.613234
Polar Pacer White S-L,Polar,149.99,4.3,149.0,,https://m.media-amazon.com/images/I/71x-PXjMmbL._AC_UL320_.jpg,https://www.amazon.fr/Polar-Pacer-antid%C3%A9rapants-dentra%C3%AEnement-r%C3%A9cup%C3%A9ration/dp/B09V7TZN9N/ref=sr_1_204,True,Objets connectés,204,2025-06-24 15:18:46.613673
"Anker soundcore Enceinte Bluetooth avec Batterie Durée de 24 Heures, Micro Intégré et Port de Basses pour Son - Enceinte Bluetooth puissante",Anker,24.99,4.5,2214.0,50.0,https://m.media-amazon.com/images/I/61y+b4M0RZL._AC_UL320_.jpg,https://www.amazon.fr/Anker-SoundCore-Enceinte-Bluetooth-Sup%C3%A9rieure/dp/B016MO90GW/ref=sr_1_205,True,Objets connectés,205,2025-06-24 15:18:46.614273
Garmin - fenix 7S Solar - Montres GPS multisports connectée haute performance - Rose Gold avec bracelet beige sable - Boitier 42mm,Garmin,,4.6,4293.0,,https://m.media-amazon.com/images/I/519p9w9uYQL._AC_UL320_.jpg,https://www.amazon.fr/Garmin-multisports-connect%C3%A9e-performance-bracelet/dp/B09M4D364L/ref=sr_1_206,True,Objets connectés,206,2025-06-24 15:18:46.615282
"Insta360 X4 Pack Moto - Caméra d'action 360° 8K étanche, vidéo Grand Angle 4K, Perche à Selfie Invisible, protège-objectifs Amovibles, 135 Min d'autonomie, édition IA, stabilisation",Insta360,618.0,4.5,917.0,,https://m.media-amazon.com/images/I/61M2HazwiSL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Pack-Moto-prot%C3%A8ge-objectifs-stabilisation/dp/B0CYSRFHZG/ref=sr_1_207,True,Objets connectés,207,2025-06-24 15:18:46.616002
"PowerLocus Casque Bluetooth sans Fil, Pliable Casque Audio Stéréo, Oreillette Bluetooth avec Micro Intégré/Micro SD/FM Radio pour Téléphones/PC/Tablettes/TV (Noir/Marron)",PowerLocus,23.99,4.4,40656.0,50.0,https://m.media-amazon.com/images/I/51upad6fdfL._AC_UL320_.jpg,https://www.amazon.fr/PowerLocus-Bluetooth-Oreillette-T%C3%A9l%C3%A9phones-Tablettes/dp/B08QRMRFK2/ref=sr_1_208,True,Objets connectés,208,2025-06-24 15:18:46.617403
"Polar Vantage V3 - Montre GPS avec Cardiofréquencemètre - Autonomie Prolongée, Cartes Hors Ligne, Running et Triathlon",Polar,449.0,3.9,280.0,,https://m.media-amazon.com/images/I/71HA3AbB6FL._AC_UL320_.jpg,https://www.amazon.fr/Polar-Cardiofr%C3%A9quencem%C3%A8tre-Autonomie-prolong%C3%A9e-connect%C3%A9e/dp/B0CKBMTT2C/ref=sr_1_209,True,Objets connectés,209,2025-06-24 15:18:46.618509
"Bandeau Bluetooth Écouteurs Casque de Sommeil sans Fil,Cadeaux pour Homme Femme,Les Mains Libres, Casque Dormir Doux avec Ultra-Fins HD Stéréo pour l'entraînement,Voyage,méditation,Yoga et détente",Bandeau,16.28,4.1,12872.0,50.0,https://m.media-amazon.com/images/I/912AzWE+EbL._AC_UL320_.jpg,https://www.amazon.fr/Bluetooth-Ultra-Fins-Haut-parleurs-Dormeurs-Relaxation/dp/B085L1XG7V/ref=sr_1_210,True,Objets connectés,210,2025-06-24 15:18:46.619896
Pioneer Car Multimedia SPH-DA230DAB Auto Radio Noir,Pioneer,339.99,4.2,997.0,,https://m.media-amazon.com/images/I/61TtrOprb4L._AC_UL320_.jpg,https://www.amazon.fr/Pioneer-Car-Multimedia-SPH-DA230DAB-Radio/dp/B075FKSK43/ref=sr_1_211,True,Objets connectés,211,2025-06-24 15:18:46.620525
"Insta360 Ace Pro 2 Pack de Luxe - Caméra d'action étanche 8K co-conçue avec Leica, capteur 1/1,3"", Double Puce d'IA, qualité en Basse lumière, Audio avancé, écran Rabattable, édition IA Vlogs, Moto",Insta360,535.0,4.5,439.0,,https://m.media-amazon.com/images/I/619dm+VEkrL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Ace-Pro-Pack-Luxe/dp/B0DKBRK55H/ref=sr_1_212,True,Objets connectés,212,2025-06-24 15:18:46.621076
"PowerLocus Casque Bluetooth sans Fil, Pliable Casque Audio Stéréo, Oreillette Bluetooth avec Micro Intégré/Micro SD/FM Radio pour Téléphones/PC/Tablettes/TV (Or Rose PL Collection)",PowerLocus,23.99,4.4,40656.0,50.0,https://m.media-amazon.com/images/I/51jzRtIxF4L._AC_UL320_.jpg,https://www.amazon.fr/PowerLocus-Bluetooth-Oreillette-T%C3%A9l%C3%A9phones-Collection/dp/B08GCF8BK4/ref=sr_1_213,True,Objets connectés,213,2025-06-24 15:18:46.621912
Sennheiser RS 2000 Ecouteur sans fil pour TV Noir,Sennheiser,156.19,4.2,2202.0,,https://m.media-amazon.com/images/I/51qFa0BM89L._AC_UL320_.jpg,https://www.amazon.fr/Sennheiser-RS-2000-Ecouteur-sans/dp/B06XNNNVX6/ref=sr_1_214,True,Objets connectés,214,2025-06-24 15:18:46.622345
"Ecouteurs Bluetooth sans Fil, AOVOCE Casque Bluetooth 5.3 avec 4 ENC Réduction Bruit Mic Écran LED HiFI Son Stéréo 42H Durée Lecture IP6 Étanche Sport Oreillette Contrôle Tactile pour iOS Android Rose",Ecouteurs,21.99,4.4,4728.0,50.0,https://m.media-amazon.com/images/I/71L9VtLNKGL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-AOVOCE-R%C3%A9duction-Contr%C3%B4le/dp/B0CL6NH5XC/ref=sr_1_215,True,Objets connectés,215,2025-06-24 15:18:46.623168
"PowerLocus Casque Bluetooth sans Fil, Casque Audio avec Microphone, 60 Heures, 3 EQ Modes, Casque Pliable, Son stéréo HiFi, Bandeau en Tissu, Casque sans Fil pour Voyage/Téléphone/Tablettes/PC",PowerLocus,26.99,4.5,2311.0,50.0,https://m.media-amazon.com/images/I/71IHRWotkFL._AC_UL320_.jpg,https://www.amazon.fr/Bluetooth-PowerLocus-Autonomie-Profondes-Microphone/dp/B08F5GZVW2/ref=sr_1_216,True,Objets connectés,216,2025-06-24 15:18:46.623875
"Ecouteurs Bluetooth sans Fil, AOVOCE Casque Bluetooth 5.3 avec 4 ENC Réduction Bruit Mic Écran LED HiFI Son Stéréo 42H Durée Lecture IP6 Étanche Sport Oreillette Contrôle Tactile pour iOS Android Rose",Ecouteurs,21.99,4.4,4728.0,50.0,https://m.media-amazon.com/images/I/71L9VtLNKGL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-AOVOCE-R%C3%A9duction-Contr%C3%B4le/dp/B0CL6NH5XC/ref=sr_1_217,True,Objets connectés,217,2025-06-24 15:18:50.924126
"PowerLocus Casque Bluetooth sans Fil, Casque Audio avec Microphone, 60 Heures, 3 EQ Modes, Casque Pliable, Son stéréo HiFi, Bandeau en Tissu, Casque sans Fil pour Voyage/Téléphone/Tablettes/PC",PowerLocus,26.99,4.5,2311.0,50.0,https://m.media-amazon.com/images/I/71IHRWotkFL._AC_UL320_.jpg,https://www.amazon.fr/Bluetooth-PowerLocus-Autonomie-Profondes-Microphone/dp/B08F5GZVW2/ref=sr_1_218,True,Objets connectés,218,2025-06-24 15:18:50.925893
"Insta360 X4 Pack Luxe - Caméra d'action 360° 8K étanche, vidéo Grand Angle 4K, Effet de Perche à Selfie Invisible, 135 Min d'autonomie, édition IA, stabilisation, Carte microSD Non Incluse",Insta360,513.0,4.5,917.0,,https://m.media-amazon.com/images/I/61a1D8r7kOL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-X4-Pack-Luxe-stabilisation/dp/B0D94HYGW2/ref=sr_1_219,True,Objets connectés,219,2025-06-24 15:18:50.926502
"Générique Caméra Gosnap, Mini Caméra d'action with 360° Rotation Spring Clip, Appareil De Vlogging 1080p, Came Portable Personnelle Et Portable pour Le Vélo, Animal De Compagnie, Underwater",Générique,58.89,3.5,2.0,,https://m.media-amazon.com/images/I/61C70UxM5vL._AC_UL320_.jpg,https://www.amazon.fr/G%C3%A9n%C3%A9rique-Rotation-Personnelle-Compagnie-Underwater/dp/B0F5WTDJRS/ref=sr_1_220,True,Objets connectés,220,2025-06-24 15:18:50.927031
"Casque osseux Bluetooth avec Micro, Bluetooth 5.1 casque ouvert avec connexion multipoint Suppression du bruit, casque sans fil avec bouton muet, pour Le Travail, la Conduite, Le Bureau à Domicile",Casque,69.99,4.4,335.0,,https://m.media-amazon.com/images/I/519Ku5dwRnL._AC_UL320_.jpg,https://www.amazon.fr/MONODEAL-Bluetooth-microphone-multipoint-apprentissage/dp/B0C6JS9RRF/ref=sr_1_221,True,Objets connectés,221,2025-06-24 15:18:50.927528
"Echo Dot (5e génération) | Anthracite + Tapo L530EA ampoule connectée LED (E27), Fonctionne avec Alexa - Kit de démarrage Maison connectée",Echo,69.99,4.6,153208.0,,https://m.media-amazon.com/images/I/61gpFlrK+RL._AC_UL320_.jpg,https://www.amazon.fr/g%C3%A9n%C3%A9ration-Anthracite-ampoule-connect%C3%A9e-Fonctionne/dp/B0DXQ67BW4/ref=sr_1_222,True,Objets connectés,222,2025-06-24 15:18:50.928347
Apexcam 4K 20MP WiFi Caméra Sport sous-Marine 40M Étanche Caméra de Sport Ultra HD 170 ° Grand Angle 2.4G Télécommande 2 Batteries Rechargeables 1050mAh 2.0 '' Ecran LCD et Kit d'accessoires,Apexcam,42.99,4.2,13032.0,,https://m.media-amazon.com/images/I/719LSlFk51L._AC_UL320_.jpg,https://www.amazon.fr/Apexcam-sous-Marine-T%C3%A9l%C3%A9commande-Rechargeables-daccessoires/dp/B07NRHF4R7/ref=sr_1_223,True,Objets connectés,223,2025-06-24 15:18:50.928896
